setID,number,numberVariant,name,year,theme,themeGroup,subtheme,category,released,image/thumbnailURL,image/imageURL,bricksetURL,collections/ownedBy,collections/wantedBy,LEGOCom/US/retailPrice,LEGOCom/US/dateFirstAvailable,LEGOCom/CA/retailPrice,LEGOCom/CA/dateFirstAvailable,rating,reviewCount,packagingType,availability,instructionsCount,additionalImageCount,lastUpdated,pieces,ageRange/min,dimensions/height,dimensions/width,dimensions/depth,dimensions/weight,barcode/EAN,minifigs,LEGOCom/UK/retailPrice,LEGOCom/UK/dateFirstAvailable,LEGOCom/DE/retailPrice,LEGOCom/DE/dateFirstAvailable,barcode/UPC,LEGOCom/US/dateLastAvailable,LEGOCom/CA/dateLastAvailable,LEGOCom/UK/dateLastAvailable,LEGOCom/DE/dateLastAvailable,ageRange/max
29684,75269,1,Duel on Mustafar,2020,Star Wars,Licensed,Episode III,Normal,TRUE,https://images.brickset.com/sets/small/75269-1.jpg,https://images.brickset.com/sets/images/75269-1.jpg,https://brickset.com/sets/75269-1,7501,1629,19.99,2020-01-02T00:00:00Z,24.99,2020-01-02T00:00:00Z,3.9,9,Box,Retail,2,5,2019-12-26T03:13:42.183Z,208,7,14.1,26.2,6.1,0.28,5702016617153,2,19.99,2019-12-26T00:00:00Z,24.99,2019-12-26T00:00:00Z,673419318365,,,2021-04-09T00:00:00Z,2021-04-10T00:00:00Z,
30955,952011,1,Duke Detain,2020,City,Modern day,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/952011-1.jpg,https://images.brickset.com/sets/images/952011-1.jpg,https://brickset.com/sets/952011-1,271,96,,,,,0,1,Foil pack,Retail - limited,0,0,2020-11-05T13:04:26.313Z,13,,,,,,,1,,,,,,,,,,
29922,854005,1,Duke DeTain Key Chain,2020,Gear,Miscellaneous,Key Chains/City,Gear,TRUE,https://images.brickset.com/sets/small/854005-1.jpg,https://images.brickset.com/sets/images/854005-1.jpg,https://brickset.com/sets/854005-1,54,30,5.99,2020-02-02T00:00:00Z,6.99,2020-02-02T00:00:00Z,0,0,Tag,LEGO exclusive,0,1,2020-02-01T03:02:45.917Z,,6,,,,,,,3.99,2020-02-02T00:00:00Z,4.99,2020-02-02T00:00:00Z,673419323840,2021-04-02T00:00:00Z,2021-04-02T00:00:00Z,2021-04-12T00:00:00Z,2021-04-13T00:00:00Z,
29925,30550,1,Easter Bunny,2020,Seasonal,Miscellaneous,Easter,Normal,TRUE,https://images.brickset.com/sets/small/30550-1.jpg,https://images.brickset.com/sets/images/30550-1.jpg,https://brickset.com/sets/30550-1,3390,254,4.99,2021-03-27T00:00:00Z,4.99,2021-03-27T00:00:00Z,3.5,2,Polybag,Retail - limited,2,0,2020-07-16T23:37:24.833Z,67,6,17,17,1,0.04,5702016668179,,,,,,,2021-03-27T00:00:00Z,2021-03-27T00:00:00Z,,,
30202,40398,1,Easter Bunny,2020,Promotional,Miscellaneous,Monthly Mini Model Build,Normal,TRUE,https://images.brickset.com/sets/small/40398-1.jpg,https://images.brickset.com/sets/images/40398-1.jpg,https://brickset.com/sets/40398-1,256,265,,,,,0,1,Polybag,Not sold,2,0,2020-04-21T21:14:48.937Z,43,,17,17,0.7,,,,,,,,,,,,,
29883,853990,1,Easter Bunny House,2020,Seasonal,Miscellaneous,Easter,Extended,TRUE,https://images.brickset.com/sets/small/853990-1.jpg,https://images.brickset.com/sets/images/853990-1.jpg,https://brickset.com/sets/853990-1,2375,476,7.99,2020-02-13T00:00:00Z,10.99,2020-02-13T00:00:00Z,3.9,1,Box,LEGO exclusive,0,1,2020-03-11T20:10:14.92Z,57,6,11,8.3,4.5,0.055,,1,6.99,2020-02-13T00:00:00Z,7.99,2020-02-13T00:00:00Z,673419324052,2020-12-11T00:00:00Z,2020-12-11T00:00:00Z,2021-01-10T00:00:00Z,2021-01-11T00:00:00Z,
29926,40371,1,Easter Egg,2020,Seasonal,Miscellaneous,Easter,Normal,TRUE,https://images.brickset.com/sets/small/40371-1.jpg,https://images.brickset.com/sets/images/40371-1.jpg,https://brickset.com/sets/40371-1,3976,263,12.99,2020-10-28T00:00:00Z,16.99,2020-10-28T00:00:00Z,3.7,3,Box,LEGO exclusive,2,0,2021-03-08T15:51:11.487Z,239,8,14,18.9,6.9,0.252,5702016650167,,11.99,2021-03-13T00:00:00Z,12.99,2021-03-13T00:00:00Z,,2020-10-31T00:00:00Z,2020-10-31T00:00:00Z,,,
29653,40380,1,Easter Sheep,2020,BrickHeadz,Licensed,Seasonal,Normal,TRUE,https://images.brickset.com/sets/small/40380-1.jpg,https://images.brickset.com/sets/images/40380-1.jpg,https://brickset.com/sets/40380-1,3678,611,9.99,2020-02-02T00:00:00Z,12.99,2020-02-02T00:00:00Z,4.1,1,Box,Retail - limited,2,2,2020-03-11T20:03:04.647Z,192,10,12,14,6,0.157,5702016656732,,9.99,2020-02-02T00:00:00Z,9.99,2020-02-02T00:00:00Z,,2021-06-04T00:00:00Z,2021-06-04T00:00:00Z,,,
30012,952003,1,Eddy Erker with Bulldozer,2020,City,Modern day,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/952003-1.jpg,https://images.brickset.com/sets/images/952003-1.jpg,https://brickset.com/sets/952003-1,519,180,,,,,0,1,Foil pack,{Not specified},0,0,2020-03-21T15:22:47.08Z,23,,,,,,,1,,,,,,,,,,
30548,71361,7,Eep Cheep,2020,Super Mario,Licensed,Character Pack - Series 1,Normal,TRUE,https://images.brickset.com/sets/small/71361-7.jpg,https://images.brickset.com/sets/images/71361-7.jpg,https://brickset.com/sets/71361-7,1674,372,4.99,,,,3.6,0,Foil pack,Retail,0,0,2021-04-02T04:09:29.677Z,,,15,9.5,0.7,,,1,,,,,,,,,,
29981,854011,1,Eiffel Tower Magnet,2020,Gear,Miscellaneous,Magnets/Locations,Gear,TRUE,https://images.brickset.com/sets/small/854011-1.jpg,https://images.brickset.com/sets/images/854011-1.jpg,https://brickset.com/sets/854011-1,630,250,9.99,2020-03-01T00:00:00Z,12.99,2020-03-01T00:00:00Z,0,0,{Not specified},{Not specified},0,1,2020-02-14T21:54:32.31Z,,,,,,,,,8.99,2020-03-01T00:00:00Z,9.99,2020-03-02T00:00:00Z,673419324113,,,,,
29959,792004,1,El Fuego,2020,Hidden Side,Action/Adventure,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/792004-1.jpg,https://images.brickset.com/sets/images/792004-1.jpg,https://brickset.com/sets/792004-1,796,268,,,,,0,1,Foil pack,{Not specified},0,0,2020-02-04T15:28:02.347Z,9,,,,,,,1,,,,,,,,,,
29788,30464,1,El Fuego's Stunt Cannon,2020,Hidden Side,Action/Adventure,Promotional,Normal,TRUE,https://images.brickset.com/sets/small/30464-1.jpg,https://images.brickset.com/sets/images/30464-1.jpg,https://brickset.com/sets/30464-1,3271,753,4.99,,,,3.4,2,Polybag,LEGO exclusive,2,1,2021-06-05T08:40:16.637Z,46,,17,17,0.9,,5702016668247,1,3.49,2021-06-05T00:00:00Z,3.99,2021-05-16T00:00:00Z,,,,,,
29476,70429,1,El Fuego's Stunt Plane,2020,Hidden Side,Action/Adventure,,Normal,TRUE,https://images.brickset.com/sets/small/70429-1.jpg,https://images.brickset.com/sets/images/70429-1.jpg,https://brickset.com/sets/70429-1,2452,934,29.99,2020-01-02T00:00:00Z,39.99,2020-01-02T00:00:00Z,3.8,0,Box,Retail,2,6,2019-12-25T19:05:39.13Z,295,7,19.1,35.4,7,0.51,5702016616101,3,24.99,2019-12-26T00:00:00Z,29.23,2019-12-26T00:00:00Z,673419317696,2021-02-26T00:00:00Z,2021-02-26T00:00:00Z,2020-11-16T00:00:00Z,2020-11-16T00:00:00Z,
30317,10275,1,Elf Club House,2020,Creator Expert,Model making,Winter Village,Normal,TRUE,https://images.brickset.com/sets/small/10275-1.jpg,https://images.brickset.com/sets/images/10275-1.jpg,https://brickset.com/sets/10275-1,6288,2351,99.99,2020-09-24T00:00:00Z,139.99,2020-09-24T00:00:00Z,4.2,1,Box,LEGO exclusive,4,32,2021-01-15T02:04:41.85Z,1197,18,28,47.6,7.2,1.324,5702016668025,4,84.99,2020-09-24T00:00:00Z,89.99,2020-09-24T00:00:00Z,,2021-04-30T00:00:00Z,2021-04-30T00:00:00Z,,,
30607,60272,1,Elite Police Boat Transport,2020,City,Modern day,Police,Normal,TRUE,https://images.brickset.com/sets/small/60272-1.jpg,https://images.brickset.com/sets/images/60272-1.jpg,https://brickset.com/sets/60272-1,289,357,29.99,2020-09-24T00:00:00Z,39.99,2020-09-24T00:00:00Z,0,0,Box,Retail,4,11,2020-08-26T10:59:49.38Z,166,5,19,26,6,0.38,5702016686487,2,17.99,2020-08-01T00:00:00Z,19.99,2020-08-02T00:00:00Z,,,,,,
29458,60273,1,Elite Police Driller Chase,2020,City,Modern day,Police,Normal,TRUE,https://images.brickset.com/sets/small/60273-1.jpg,https://images.brickset.com/sets/images/60273-1.jpg,https://brickset.com/sets/60273-1,248,406,29.99,2020-09-24T00:00:00Z,39.99,2020-09-24T00:00:00Z,0,0,Box,Retail,4,12,2020-08-26T10:59:55.74Z,179,5,19,26,6,0.371,5702016686494,2,17.99,2020-08-01T00:00:00Z,19.99,2020-08-02T00:00:00Z,,,,,,
29459,60274,1,Elite Police Lighthouse Capture,2020,City,Modern day,Police,Normal,TRUE,https://images.brickset.com/sets/small/60274-1.jpg,https://images.brickset.com/sets/images/60274-1.jpg,https://brickset.com/sets/60274-1,352,428,29.99,2020-09-24T00:00:00Z,39.99,2020-09-24T00:00:00Z,0,1,Box,Retail,4,12,2020-08-26T10:53:46.18Z,189,5,19,26,6,0.381,5702016686500,2,17.99,2020-08-01T00:00:00Z,19.99,2020-08-02T00:00:00Z,,,,,,
30206,912059,1,Elite Praetorian Guard,2020,Star Wars,Licensed,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/912059-1.jpg,https://images.brickset.com/sets/images/912059-1.jpg,https://brickset.com/sets/912059-1,1069,537,,,,,3.8,0,Foil pack,Retail - limited,0,0,2020-04-25T16:07:00.82Z,7,,,,,,,1,,,,,,,,,,
29758,10920,1,Elsa and Olaf's Tea Party,2020,Duplo,Pre-school,,Normal,TRUE,https://images.brickset.com/sets/small/10920-1.jpg,https://images.brickset.com/sets/images/10920-1.jpg,https://brickset.com/sets/10920-1,192,64,19.99,2020-01-04T00:00:00Z,29.99,2020-01-04T00:00:00Z,0,0,Box,Retail,2,4,2019-12-31T17:20:30.26Z,17,2,19.1,26.2,6.1,0.24,5702016618105,2,17.99,2020-01-01T00:00:00Z,19.99,2020-01-03T00:00:00Z,673419318877,,,,,
30245,41427,1,Emma's Fashion Shop,2020,Friends,Girls,,Normal,TRUE,https://images.brickset.com/sets/small/41427-1.jpg,https://images.brickset.com/sets/images/41427-1.jpg,https://brickset.com/sets/41427-1,453,326,29.99,2020-08-24T00:00:00Z,39.99,2020-08-24T00:00:00Z,0,1,Box,Retail,2,12,2020-05-31T21:19:43.673Z,343,6,26.2,28.2,7.6,0.53,5702016619126,2,24.99,2020-06-01T00:00:00Z,29.99,2020-06-02T00:00:00Z,673419320108,,,,,
30271,41438,1,Emma's Jungle Play Cube,2020,Friends,Girls,Play Cube,Normal,TRUE,https://images.brickset.com/sets/small/41438-1.jpg,https://images.brickset.com/sets/images/41438-1.jpg,https://brickset.com/sets/41438-1,82,203,,,,,0,0,Plastic canister,Retail,4,8,2020-06-20T08:44:22.167Z,50,6,20.5,15.3,5.2,,,1,,,,,,,,,,
29727,41404,1,Emma's Play Cube - Photographer,2020,Friends,Girls,Play Cube,Normal,TRUE,https://images.brickset.com/sets/small/41404-1.jpg,https://images.brickset.com/sets/images/41404-1.jpg,https://brickset.com/sets/41404-1,393,177,9.99,2020-01-02T00:00:00Z,13.99,2020-01-02T00:00:00Z,0,0,Box,Retail,4,4,2020-02-20T15:12:58.95Z,40,6,20.5,15.3,5.2,0.1,5702016618907,1,7.99,2020-01-01T00:00:00Z,9.99,2020-01-03T00:00:00Z,673419319881,2020-03-05T00:00:00Z,2020-03-05T00:00:00Z,2020-04-03T00:00:00Z,2020-04-03T00:00:00Z,
29733,41409,1,Emma's Play Cube - Toy Store,2020,Friends,Girls,Play Cube,Normal,TRUE,https://images.brickset.com/sets/small/41409-1.jpg,https://images.brickset.com/sets/images/41409-1.jpg,https://brickset.com/sets/41409-1,345,159,9.99,2020-04-01T00:00:00Z,13.99,2020-04-01T00:00:00Z,0,0,Box,Retail,4,8,2020-03-30T21:08:09.79Z,49,6,20.5,15.3,5.2,0.09,5702016618952,1,7.99,2020-04-01T00:00:00Z,9.74,2020-04-02T00:00:00Z,673419319935,2020-07-21T00:00:00Z,2020-07-21T00:00:00Z,2020-08-24T00:00:00Z,2020-08-25T00:00:00Z,
30570,41414,1,Emma's Summer Play Cube,2020,Friends,Girls,Play Cube,Normal,TRUE,https://images.brickset.com/sets/small/41414-1.jpg,https://images.brickset.com/sets/images/41414-1.jpg,https://brickset.com/sets/41414-1,180,132,9.99,,,,0,0,{Not specified},{Not specified},2,8,2020-09-10T08:49:18.493Z,46,6,20.5,15.3,5.2,0.1,5702016619003,1,7.99,2020-09-09T00:00:00Z,9.74,2020-09-10T00:00:00Z,673419319980,,,2020-12-08T00:00:00Z,2020-12-09T00:00:00Z,
29419,71713,1,Empire Dragon,2020,Ninjago,Action/Adventure,Prime Empire,Normal,TRUE,https://images.brickset.com/sets/small/71713-1.jpg,https://images.brickset.com/sets/images/71713-1.jpg,https://brickset.com/sets/71713-1,995,660,29.99,2020-01-02T00:00:00Z,39.99,2020-01-02T00:00:00Z,3.9,1,Box,Retail,2,5,2020-01-14T07:33:45.043Z,286,8,19.1,35.4,5.9,0.44,5702016667837,3,24.99,2020-01-01T00:00:00Z,29.23,2020-01-03T00:00:00Z,673419321983,2020-12-04T00:00:00Z,2020-12-04T00:00:00Z,2020-11-10T00:00:00Z,2020-11-11T00:00:00Z,
30296,854030,1,Empire State Building Magnet,2020,Gear,Miscellaneous,Magnets/Locations,Gear,TRUE,https://images.brickset.com/sets/small/854030-1.jpg,https://images.brickset.com/sets/images/854030-1.jpg,https://brickset.com/sets/854030-1,277,187,,,,,0,0,{Not specified},LEGO exclusive,0,1,2021-01-11T16:44:44.993Z,,6,,,,,,,,,,,,,,,,
29418,71712,1,Empire Temple of Madness,2020,Ninjago,Action/Adventure,Prime Empire,Normal,TRUE,https://images.brickset.com/sets/small/71712-1.jpg,https://images.brickset.com/sets/images/71712-1.jpg,https://brickset.com/sets/71712-1,858,659,79.99,2020-01-02T00:00:00Z,109.99,2020-01-02T00:00:00Z,4.2,2,Box,Retail,2,5,2020-01-14T07:32:24.087Z,810,9,37.8,35.4,9.4,1.29,5702016616989,6,69.99,2020-01-01T00:00:00Z,79.99,2020-01-03T00:00:00Z,673419318198,,,,,
31159,4002020,1,Employee Christmas Gift - 40 Years of hands-on learning,2020,Miscellaneous,Miscellaneous,Employee Gift,Normal,TRUE,https://images.brickset.com/sets/small/4002020-1.jpg,https://images.brickset.com/sets/images/4002020-1.jpg,https://brickset.com/sets/4002020-1,278,174,,,,,0,0,Box,Not sold,0,1,2020-12-27T13:53:03.717Z,919,10,,,,,,1,,,,,,,,,,
29590,ISBN9780241409190,1,Epic History,2020,Books,Miscellaneous,Dorling Kindersley,Book,TRUE,https://images.brickset.com/sets/small/ISBN0241409195-1.jpg,https://images.brickset.com/sets/images/ISBN0241409195-1.jpg,https://brickset.com/sets/ISBN9780241409190-1,65,180,,,,,0,0,{Not specified},{Not specified},0,0,2020-02-09T13:21:40.627Z,53,,,,,,,,,,,,,,,,,
30849,11933,1,Epic History parts,2020,Miscellaneous,Miscellaneous,,Normal,TRUE,https://images.brickset.com/sets/small/11933-1.jpg,https://images.brickset.com/sets/images/11933-1.jpg,https://brickset.com/sets/11933-1,25,96,,,,,0,0,Polybag,{Not specified},0,0,2020-09-17T10:32:18.877Z,53,6,,,,,,,,,,,,,,,,
29209,45680,1,Expansion Set,2020,Education,Educational,SPIKE Prime,Normal,TRUE,https://images.brickset.com/sets/small/45680-1.jpg,https://images.brickset.com/sets/images/45680-1.jpg,https://brickset.com/sets/45680-1,110,192,104.95,2020-05-22T00:00:00Z,149.99,2020-05-22T00:00:00Z,0,0,Box,Educational,0,10,2020-05-22T03:50:49.817Z,603,,,,,,5702016376326,,108.99,2020-05-22T00:00:00Z,119.99,2020-05-26T00:00:00Z,,,,,,
30329,45814,1,Explore Set,2020,Education,Educational,FIRST LEGO League Jr.,Normal,TRUE,https://images.brickset.com/sets/small/45814-1.jpg,https://images.brickset.com/sets/images/45814-1.jpg,https://brickset.com/sets/45814-1,9,91,,,,,0,0,Box,Not sold,2,0,2020-05-16T18:45:06.383Z,779,,26.2,38.2,11.8,,,,,,,,,,,,,
30737,40438,1,Extra Dots - Levi Jeans Confetti Bag,2020,Dots,Art and crafts,Extra Dots,Normal,TRUE,https://images.brickset.com/sets/small/40438-1.jpg,https://images.brickset.com/sets/images/40438-1.jpg,https://brickset.com/sets/40438-1,207,221,,,,,0,0,Foil pack,{Not specified},0,0,2020-09-20T12:20:11.363Z,110,,,,,,,,,,,,,,,,,
29936,41908,1,Extra Dots - Series 1,2020,Dots,Art and crafts,Extra Dots,Normal,TRUE,https://images.brickset.com/sets/small/41908-1.jpg,https://images.brickset.com/sets/images/41908-1.jpg,https://brickset.com/sets/41908-1,2602,302,3.99,2020-03-01T00:00:00Z,4.99,2020-03-01T00:00:00Z,3.9,4,Foil pack,Retail,0,5,2020-09-09T15:13:04.807Z,109,6,,,,,5702016667547,,3.99,2020-03-01T00:00:00Z,3.99,2020-03-05T00:00:00Z,,2021-03-27T00:00:00Z,2021-03-27T00:00:00Z,2021-03-08T00:00:00Z,2021-03-09T00:00:00Z,
30230,41916,1,Extra Dots - Series 2,2020,Dots,Art and crafts,Extra Dots,Normal,TRUE,https://images.brickset.com/sets/small/41916-1.jpg,https://images.brickset.com/sets/images/41916-1.jpg,https://brickset.com/sets/41916-1,1896,285,3.99,2020-05-25T00:00:00Z,4.99,2020-05-25T00:00:00Z,3.8,3,Foil pack,Retail,0,4,2020-09-09T15:13:19.963Z,109,6,15,9.5,0.7,0.01,5702016668599,,3.99,2020-06-01T00:00:00Z,3.99,2020-06-02T00:00:00Z,673419322386,,,2021-03-19T00:00:00Z,2021-03-19T00:00:00Z,
29924,40373,1,Fairground Accessory Set,2020,Miscellaneous,Miscellaneous,,Normal,TRUE,https://images.brickset.com/sets/small/40373-1.jpg,https://images.brickset.com/sets/images/40373-1.jpg,https://brickset.com/sets/40373-1,2135,820,12.99,2020-03-03T00:00:00Z,16.99,2020-03-03T00:00:00Z,4.1,1,Blister pack,LEGO exclusive,1,3,2021-05-02T18:34:04.833Z,51,,25.2,15,3,0.079,,4,11.99,2020-03-01T00:00:00Z,12.99,2020-03-02T00:00:00Z,673419320573,,,,,
30332,40418,1,Falcon & Black Widow Team-Up,2020,Marvel Super Heroes,Licensed,Avengers,Normal,TRUE,https://images.brickset.com/sets/small/40418-1.jpg,https://images.brickset.com/sets/images/40418-1.jpg,https://brickset.com/sets/40418-1,2195,849,14.99,2020-06-02T00:00:00Z,19.99,2020-06-02T00:00:00Z,3.8,1,Blister pack,LEGO exclusive,1,5,2020-06-04T09:59:49.29Z,60,8,15,25,3.2,,,4,13.49,2020-06-01T00:00:00Z,14.99,2020-06-02T00:00:00Z,673419326162,2021-04-06T00:00:00Z,2021-04-06T00:00:00Z,,,
30272,FASTBRICKS,1,Fast Bricks: Build 6 LEGO Sports Cars,2020,Books,Miscellaneous,,Book,TRUE,https://images.brickset.com/sets/small/FASTBRICKS-1.jpg,https://images.brickset.com/sets/images/FASTBRICKS-1.jpg,https://brickset.com/sets/FASTBRICKS-1,9,57,,,,,0,0,{Not specified},{Not specified},0,0,2020-05-03T14:24:29.42Z,,,,,,,,,,,,,,,,,,
29491,76895,1,Ferrari F8 Tributo,2020,Speed Champions,Licensed,Ferrari,Normal,TRUE,https://images.brickset.com/sets/small/76895-1.jpg,https://images.brickset.com/sets/images/76895-1.jpg,https://brickset.com/sets/76895-1,8468,1512,19.99,2020-01-02T00:00:00Z,24.99,2020-01-02T00:00:00Z,4.4,9,Box,Retail,2,4,2020-10-18T07:28:44.737Z,275,7,13.8,25.8,7.2,0.317,5702016618310,1,17.99,2020-01-01T00:00:00Z,19.99,2020-01-03T00:00:00Z,673419319089,,,,,
30869,66650,1,Ferris Wheel,2020,Promotional,Miscellaneous,Toys R Us,Extended,TRUE,https://images.brickset.com/sets/small/66650-1.jpg,https://images.brickset.com/sets/images/66650-1.jpg,https://brickset.com/sets/66650-1,164,359,,,,,0,0,{Not specified},Retail - limited,0,0,2020-11-14T10:51:00.313Z,109,,,,,,,,,,,,,,,,,
29962,10271,1,Fiat 500,2020,Creator Expert,Model making,Vehicles,Normal,TRUE,https://images.brickset.com/sets/small/10271-1.jpg,https://images.brickset.com/sets/images/10271-1.jpg,https://brickset.com/sets/10271-1,6048,2240,89.99,2020-03-01T00:00:00Z,129.99,2020-03-01T00:00:00Z,4.2,1,Box,Retail - limited,8,37,2020-03-31T20:20:37.963Z,960,16,28,47.8,7,1.107,5702016667981,,74.99,2020-03-01T00:00:00Z,79.99,2020-03-02T00:00:00Z,,,,,,
30709,5006303,1,Fiat Art Print 1 - Tutto Bene,2020,Gear,Miscellaneous,Posters,Gear,TRUE,https://images.brickset.com/sets/small/5006303-1.jpg,https://images.brickset.com/sets/images/5006303-1.jpg,https://brickset.com/sets/5006303-1,22,23,,,,,0,0,{Not specified},{Not specified},0,0,2020-08-20T09:13:31.6Z,,,,,,,,,,,,,,,,,,
30710,5006304,1,Fiat Art Print 2 - Three Cars,2020,Gear,Miscellaneous,Posters,Gear,TRUE,https://images.brickset.com/sets/small/5006304-1.jpg,https://images.brickset.com/sets/images/5006304-1.jpg,https://brickset.com/sets/5006304-1,12,28,,,,,0,0,{Not specified},{Not specified},0,0,2020-08-20T09:13:41.1Z,,,,,,,,,,,,,,,,,,
30711,5006305,1,Fiat Art Print 3 - Nuova Italia,2020,Gear,Miscellaneous,Posters,Gear,TRUE,https://images.brickset.com/sets/small/5006305-1.jpg,https://images.brickset.com/sets/images/5006305-1.jpg,https://brickset.com/sets/5006305-1,16,25,,,,,0,0,{Not specified},{Not specified},0,0,2020-08-20T09:13:53.387Z,,,,,,,,,,,,,,,,,,
30712,5006306,1,Fiat Art Print 4 - Rome,2020,Gear,Miscellaneous,Posters,Gear,TRUE,https://images.brickset.com/sets/small/5006306-1.jpg,https://images.brickset.com/sets/images/5006306-1.jpg,https://brickset.com/sets/5006306-1,13,27,,,,,0,0,{Not specified},{Not specified},0,0,2020-08-20T09:14:05.92Z,,,,,,,,,,,,,,,,,,
30713,5006307,1,Fiat Art Print 5 - Modern,2020,Gear,Miscellaneous,Posters,Gear,TRUE,https://images.brickset.com/sets/small/5006307-1.jpg,https://images.brickset.com/sets/images/5006307-1.jpg,https://brickset.com/sets/5006307-1,11,28,,,,,0,0,{Not specified},{Not specified},0,0,2020-08-20T09:15:25.703Z,,,,,,,,,,,,,,,,,,
30714,5006309,1,Fiat Art Print 6 - Florentine,2020,Gear,Miscellaneous,Posters,Gear,TRUE,https://images.brickset.com/sets/small/5006309-1.jpg,https://images.brickset.com/sets/images/5006309-1.jpg,https://brickset.com/sets/5006309-1,21,26,,,,,0,0,{Not specified},{Not specified},0,0,2020-08-20T09:13:09.44Z,,,,,,,,,,,,,,,,,,
30715,5006310,1,Fiat Art Print 7 - Nuova Rosso,2020,Gear,Miscellaneous,Posters,Gear,TRUE,https://images.brickset.com/sets/small/5006310-1.jpg,https://images.brickset.com/sets/images/5006310-1.jpg,https://brickset.com/sets/5006310-1,14,25,,,,,0,0,{Not specified},{Not specified},0,0,2020-08-20T09:13:21.4Z,,,,,,,,,,,,,,,,,,
29705,31102,1,Fire Dragon,2020,Creator,Model making,3 in 1,Normal,TRUE,https://images.brickset.com/sets/small/31102-1.jpg,https://images.brickset.com/sets/images/31102-1.jpg,https://brickset.com/sets/31102-1,1372,477,19.99,2020-01-02T00:00:00Z,24.99,2020-01-02T00:00:00Z,4,1,Box,Retail,6,4,2021-05-16T09:13:08.983Z,234,7,19.1,26.2,4.6,0.34,5702016616286,,17.99,2020-01-01T00:00:00Z,19.99,2020-01-03T00:00:00Z,673419317757,,,,,
29438,60248,1,Fire Helicopter Response,2020,City,Modern day,Fire,Normal,TRUE,https://images.brickset.com/sets/small/60248-1.jpg,https://images.brickset.com/sets/images/60248-1.jpg,https://brickset.com/sets/60248-1,717,317,29.99,2020-01-02T00:00:00Z,39.99,2020-01-02T00:00:00Z,2.4,2,Box,Retail,2,3,2020-01-30T00:42:08.04Z,93,5,14,16.1,7.2,0.25,5702016617825,3,17.99,2019-12-26T00:00:00Z,19.99,2019-12-26T00:00:00Z,673419319164,,,,,
30333,71370,1,Fire Mario Power-Up Pack,2020,Super Mario,Licensed,Power-Up Pack,Normal,TRUE,https://images.brickset.com/sets/small/71370-1.jpg,https://images.brickset.com/sets/images/71370-1.jpg,https://brickset.com/sets/71370-1,1843,490,9.99,2020-08-02T00:00:00Z,13.99,2020-08-03T00:00:00Z,3.3,2,Box,Retail,2,7,2020-11-17T10:22:14.41Z,11,,9.1,12.2,4.7,,5702016618495,,8.99,2020-08-01T00:00:00Z,9.99,2020-08-02T00:00:00Z,,,,,,
30224,71720,1,Fire Stone Mech,2020,Ninjago,Action/Adventure,Master of the Mountain,Normal,TRUE,https://images.brickset.com/sets/small/71720-1.jpg,https://images.brickset.com/sets/images/71720-1.jpg,https://brickset.com/sets/71720-1,1044,745,69.99,2020-08-24T00:00:00Z,99.99,2020-08-24T00:00:00Z,4.3,0,Box,Retail,2,11,2020-07-19T05:39:15.05Z,968,9,37.8,35.4,7.1,1.03,5702016617054,5,64.99,2020-06-01T00:00:00Z,69.99,2020-06-02T00:00:00Z,673419318266,,,,,
29756,10917,1,Fire Truck,2020,Duplo,Pre-school,,Normal,TRUE,https://images.brickset.com/sets/small/10917-1.jpg,https://images.brickset.com/sets/images/10917-1.jpg,https://brickset.com/sets/10917-1,254,32,6.99,2020-01-04T00:00:00Z,9.99,2020-01-04T00:00:00Z,0,1,Box with backing card,Retail,2,4,2020-01-15T21:58:18.39Z,6,1,20.5,12.6,6.7,0.149,5702016618075,,4.99,2020-01-01T00:00:00Z,4.86,2020-01-03T00:00:00Z,673419318846,2020-11-22T00:00:00Z,2020-11-22T00:00:00Z,2020-12-13T00:00:00Z,2020-12-14T00:00:00Z,
29980,952002,1,Fireman and Drone,2020,City,Modern day,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/952002-1.jpg,https://images.brickset.com/sets/images/952002-1.jpg,https://brickset.com/sets/952002-1,373,165,,,,,0,1,Foil pack,Retail - limited,0,0,2020-02-14T23:03:27.22Z,13,,,,,,,1,,,,,,,,,,
30738,952009,1,Fireman with quad bike,2020,City,Modern day,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/952009-1.jpg,https://images.brickset.com/sets/images/952009-1.jpg,https://brickset.com/sets/952009-1,371,107,,,,,0,1,Foil pack,Retail - limited,0,0,2020-09-12T09:25:13.17Z,27,,,,,,,1,,,,,,,,,,
